# WT P(E=0.1) P(E=0.2) P(E=0.5) P(E=1.0) P(E=2.0) P(E=5.0)
1.617453643432368748e+00 1.354492005494561729e-03 2.709215906906409840e-03 6.777104186572485700e-03 1.358344448259953159e-02 2.740743716743960362e-02 7.367605797494310160e-02
1.679663398948998188e+00 1.965312951432140846e-03 3.930856313815449254e-03 9.831178403726782353e-03 1.969140018036116130e-02 3.962176226722745331e-02 1.041778374965739301e-01
1.741873154465627849e+00 2.568530604882211885e-03 5.137290008674289671e-03 1.284723346840747557e-02 2.572330059055875570e-02 5.168383823676320210e-02 1.342962383283803907e-01
1.804082909982257288e+00 3.161811218364910404e-03 6.323849388762485188e-03 1.581359858013339434e-02 3.165579124286728441e-02 6.354685208762937687e-02 1.639122335880490444e-01
1.866292665498886949e+00 3.742859485299888239e-03 7.485943711283428101e-03 1.871879471071869611e-02 3.746589849809994072e-02 7.516473027528455808e-02 1.929081891029091056e-01
1.928502421015516388e+00 4.309427420592601768e-03 8.619076860130352180e-03 2.155157910911289706e-02 4.313111918387239202e-02 8.649232272708354263e-02 2.211683785090012011e-01
1.990712176532146049e+00 4.859323058256837316e-03 9.718864747389206749e-03 2.430098890512332951e-02 4.862950851381239725e-02 9.748558416787338199e-02 2.485795059155364306e-01
2.052921932048775489e+00 5.390418932419021453e-03 1.078105228201480144e-02 2.695638363960648973e-02 5.393976592086952015e-02 1.081017518473704753e-01 2.750312350900026570e-01
2.115131687565405372e+00 5.900660308882755591e-03 1.180152983977476519e-02 2.950748655257240741e-02 5.904131844105988541e-02 1.182995187608298082e-01 3.004167238834145603e-01
2.177341443082034811e+00 6.388073135388418547e-03 1.277634917046740169e-02 3.194442446522971490e-02 6.391440129236695966e-02 1.280392014497784836e-01 3.246331620617000646e-01
2.239551198598664250e+00 6.850771679785446974e-03 1.370173868060337030e-02 3.425776609742391121e-02 6.854013530418967548e-02 1.372829014740375442e-01 3.475823098221004215e-01
2.301760954115293689e+00 7.286965826533913643e-03 1.457411803215320246e-02 3.643855866805799371e-02 7.290060086524877137e-02 1.459946596612103908e-01 3.691710331133129519e-01
2.363970709631923572e+00 7.694968003269658796e-03 1.539011200063675894e-02 3.847836263296147002e-02 7.697890807302165683e-02 1.541406022666379216e-01 3.893118304125573470e-01
2.426180465148553012e+00 8.073199710590605108e-03 1.614656353871119290e-02 4.036928442232756015e-02 8.075926278452433271e-02 1.616890782165913143e-01 4.079233437497338799e-01
2.488390220665182451e+00 8.420197629760909144e-03 1.684054599452788209e-02 4.210400704796592175e-02 8.422702828748861170e-02 1.686107866610573602e-01 4.249308446019502972e-01
2.550599976181812334e+00 8.734619284657463290e-03 1.746937443743468849e-02 4.367581845958489611e-02 8.736878233214756539e-02 1.748788941298048683e-01 4.402666831603267994e-01
2.612809731698441773e+00 9.015248236015753827e-03 1.803061604710037152e-02 4.507863753869489898e-02 9.017236928705106569e-02 1.804691406663347930e-01 4.538706877869858047e-01
2.675019487215071212e+00 9.260998787847246963e-03 1.852209952580959051e-02 4.630703762855858246e-02 9.262694720734107601e-02 1.853599344072915378e-01 4.656905005560735278e-01
2.737229242731700651e+00 9.470920187796456197e-03 1.894192349750708354e-02 4.735626750908481647e-02 9.472302963039244683e-02 1.895324341783081734e-01 4.756818350066962520e-01
2.799438998248330535e+00 9.644200305176908392e-03 1.928846386114213204e-02 4.822226973611699191e-02 9.645252194128062229e-02 1.929706197883253593e-01 4.838086441295042506e-01
2.861648753764959974e+00 9.780168772458758958e-03 1.956038006995755238e-02 4.890169627564499438e-02 9.780875217862394777e-02 1.956613498201489332e-01 4.900431904649450443e-01
2.923858509281589413e+00 9.878299578069116987e-03 1.975662031257206103e-02 4.939192137465830967e-02 9.878649617957345475e-02 1.975944068314366142e-01 4.943660158348646694e-01
2.986068264798219296e+00 9.938213100503783676e-03 1.987642557599294743e-02 4.969105162166088246e-02 9.938199699060093484e-02 1.987625299935120715e-01 4.967658150517937354e-01
3.048278020314848735e+00 9.959677575921848519e-03 1.991933257505713178e-02 4.979793316142089310e-02 9.959297849783863010e-02 1.991614353010175420e-01 4.972392250902916144e-01
3.110487775831478174e+00 9.942609993594697659e-03 1.988517553721200204e-02 4.971215603981792019e-02 9.941865325688983845e-02 1.987898235795826918e-01 4.957905476202721928e-01
3.172697531348107614e+00 9.887076415803490448e-03 1.977408683599536990e-02 4.943405566622157549e-02 9.885972452691714485e-02 1.976493765980217310e-01 4.924314273669166964e-01
3.234907286864737497e+00 9.793291721006611161e-03 1.958649647103633679e-02 4.896471139205350182e-02 9.791838253736798170e-02 1.957447416536938767e-01 4.871805105753871379e-01
3.297117042381366936e+00 9.661618771331210997e-03 1.932313039686198164e-02 4.830594221534134647e-02 9.659829503782547955e-02 1.930835050434917821e-01 4.800631066128762670e-01
3.359326797897996375e+00 9.492567007664445833e-03 1.898500770724046924e-02 4.746029963211655101e-02 9.490459220213055824e-02 1.896761548582164836e-01 4.711108718114955241e-01
3.421536553414625814e+00 9.286790477828302595e-03 1.857343668619951954e-02 4.643105766614931407e-02 9.284384597704067876e-02 1.855360335463158428e-01 4.603615288746797929e-01
3.483746308931255697e+00 9.045085305504341894e-03 1.809000974121515934e-02 4.522220011909271892e-02 9.042404398348133365e-02 1.806792806860090805e-01 4.478586285370910747e-01
3.545956064447885137e+00 8.768386609726074726e-03 1.753659723836046430e-02 4.383840509323366774e-02 8.765455809480648952e-02 1.751247663857284920e-01 4.336513536903973676e-01
3.608165819964514576e+00 8.457764886869752544e-03 1.691534026340535748e-02 4.228502684897605945e-02 8.454610783156858711e-02 1.688940157050490554e-01 4.177943607613165966e-01
3.670375575481144459e+00 8.114421869139697846e-03 1.622864233697368652e-02 4.056807506876758396e-02 8.111071872628537738e-02 1.620111244555281493e-01 4.003476493481312182e-01
3.732585330997773898e+00 7.739685875558605273e-03 1.547916011585672227e-02 3.869419160839092375e-02 7.736167582459781145e-02 1.545026667068526705e-01 3.813764491304013071e-01
3.794795086514403337e+00 7.335006673423313459e-03 1.466979311645645948e-02 3.667062482550243613e-02 7.331347250125566650e-02 1.463975942919026885e-01 3.609511126265750880e-01
3.857004842031032776e+00 6.901949870074960969e-03 1.380367250006379366e-02 3.450520158383162811e-02 6.898175478068675759e-02 1.377271285776403842e-01 3.391470031054625855e-01
3.919214597547662660e+00 6.442190856641291305e-03 1.288414896325573364e-02 3.220629703969019042e-02 6.438326136274420686e-02 1.285246447494689803e-01 3.160443684922700225e-01
3.981424353064292099e+00 5.957508327140433914e-03 1.191477978011594788e-02 2.978280232534421049e-02 5.953575956493129678e-02 1.188255488462694048e-01 2.917281940929581929e-01
4.043634108580921982e+00 5.449777397977938198e-03 1.089931504621805165e-02 2.724409025124465214e-02 5.445797740304932077e-02 1.086671477824364684e-01 2.662880290426146712e-01
4.105843864097550977e+00 4.920962354417234355e-03 9.841683177373680355e-03 2.459997915634255794e-02 4.916953204331431238e-02 9.808851260194728638e-02 2.398177832994227154e-01
4.168053619614180860e+00 4.373109052051610442e-03 8.745975718995093948e-03 2.186069504243420142e-02 4.369085487053146061e-02 8.713033522710084133e-02 2.124154936362318280e-01
4.230263375130810743e+00 3.808337002645728435e-03 7.616431524579362483e-03 1.903683213488188350e-02 3.804311342872063878e-02 7.583477899035166725e-02 1.841830584033703477e-01
4.292473130647439739e+00 3.228831174943298278e-03 6.457420364249384301e-03 1.613931201804310461e-02 3.224813050293773992e-02 6.424532327039311763e-02 1.552259418460484042e-01
4.354682886164069622e+00 2.636833542146495551e-03 5.273426026494617593e-03 1.317934149926766607e-02 2.632830062309567121e-02 5.240660259199891868e-02 1.256528494644353344e-01
4.416892641680698617e+00 2.034634408759106866e-03 4.069028978226537675e-03 1.016836936043923056e-02 2.030650428249500955e-02 4.036424059200519054e-02 9.557537635013207966e-02
4.479102397197328500e+00 1.424563550342687005e-03 2.848888649990576928e-03 7.118042160652366182e-03 1.420602017510917345e-02 2.816467929958186081e-02 6.510763068523142683e-02
4.541312152713958383e+00 8.089812004650123864e-04 1.617725414658956673e-03 4.040159257718490410e-03 8.050435766362789083e-03 1.585500422659980035e-02 3.436583469380832118e-02
4.603521908230587378e+00 1.902689197104185021e-04 3.803023291452525627e-04 9.466272197816197852e-04 1.863556522243971962e-03 3.482765811869518308e-03 3.467905314597249586e-03
4.665731663747217262e+00 -4.291796179202961130e-04 -8.585932903551978359e-04 -2.150586198678257344e-03 -4.330685868900018692e-03 -8.904202189051805411e-03 -2.746698324641031266e-02
4.727941419263847145e+00 -1.046967885572444145e-03 -2.094168388407423396e-03 -5.239498339778979677e-03 -1.050832593848721221e-02 -2.125796673034121426e-02 -5.831885307709071264e-02
4.790151174780476140e+00 -1.660705775238109985e-03 -3.321642714049789866e-03 -8.308158005663613191e-03 -1.664545719198642221e-02 -3.353068123556108421e-02 -8.896739040272691468e-02
4.852360930297106023e+00 -2.268018844724226449e-03 -4.536267316425723374e-03 -1.134469172288573094e-02 -2.271832481601549977e-02 -4.567477236459978329e-02 -1.192924260902385319e-01
4.914570685813735906e+00 -2.866557504118886004e-03 -5.733342920714821003e-03 -1.433734972783048955e-02 -2.870341797251917473e-02 -5.764312702188871540e-02 -1.491744274291030847e-01
4.976780441330364901e+00 -3.454006106218183471e-03 -6.908238113162514654e-03 -1.727455149356011549e-02 -3.457756130955225854e-02 -6.938927880304478213e-02 -1.784950000160643035e-01
5.038990196846994785e+00 -4.028091905749064429e-03 -8.056407264699428847e-03 -2.014493061959300724e-02 -4.031800531542729243e-02 -8.086759304407392657e-02 -2.071373986992171845e-01
5.101199952363624668e+00 -4.586593852727265455e-03 -9.173408123613547432e-03 -2.293737890793740714e-02 -4.590251514264042515e-02 -9.203344960908757533e-02 -2.349870465846385648e-01
5.163409707880253663e+00 -5.127351185928685252e-03 -1.025491900898796438e-02 -2.564108945138057066e-02 -5.130945752998081200e-02 -1.028434225297236437e-01 -2.619320611002929899e-01
5.225619463396883546e+00 -5.648271793219637391e-03 -1.129675553813564229e-02 -2.824559856343938566e-02 -5.651788545604308212e-02 -1.132554555932316631e-01 -2.878637859874699778e-01
5.287829218913512541e+00 -6.147340306387001109e-03 -1.229488682304928637e-02 -3.074082638360668349e-02 -6.150762016437203578e-02 -1.232290329672745405e-01 -3.126773277067857459e-01
5.350038974430142424e+00 -6.622625899130167929e-03 -1.324545107293230960e-02 -3.311711599654953986e-02 -6.625933020995411482e-02 -1.327253439492373233e-01 -3.362720940186645358e-01
5.412248729946772308e+00 -7.072289758015986617e-03 -1.414477054217586419e-02 -3.536527090967212655e-02 -7.075460718852431830e-02 -1.417074409373246247e-01 -3.585523314698962905e-01
5.474458485463401303e+00 -7.494592197458758986e-03 -1.498936576569428678e-02 -3.747659073999717871e-02 -7.497603782384927584e-02 -1.501403897414793631e-01 -3.794276572173133077e-01
5.536668240980031186e+00 -7.887899391157797424e-03 -1.577596902630284265e-02 -3.944290496855453604e-02 -7.890727210420322990e-02 -1.579914113853506386e-01 -3.988135789611600979e-01
5.598877996496661069e+00 -8.250689693905939939e-03 -1.650153700183108058e-02 -4.125660462839776665e-02 -8.253308717720211907e-02 -1.652300145970957701e-01 -4.166319947151770897e-01
5.661087752013290064e+00 -8.581559529268189060e-03 -1.716326254286442907e-02 -4.291067180090380601e-02 -8.583944673234268630e-02 -1.718281182473390400e-01 -4.328116619439636437e-01
5.723297507529919947e+00 -8.879228820309463879e-03 -1.775858553542352530e-02 -4.439870680418155774e-02 -8.881355562285488114e-02 -1.777601630668210753e-01 -4.472886236520222658e-01
5.785507263046549831e+00 -9.142545942325320391e-03 -1.828520280646847573e-02 -4.571495296704776445e-02 -9.144390950256964246e-02 -1.830032120633766357e-01 -4.600065776644052251e-01
5.847717018563178826e+00 -9.370492178386495910e-03 -1.874107703387675045e-02 -4.685431889219858481e-02 -9.372033927931376629e-02 -1.875370391564006034e-01 -4.709171749337506818e-01
5.909926774079808709e+00 -9.562185660442616350e-03 -1.912444462643978632e-02 -4.781239812266323969e-02 -9.563405021340320999e-02 -1.913442056545014980e-01 -4.799802337128157848e-01
5.972136529596438592e+00 -9.716884780732905694e-03 -1.943382254346427002e-02 -4.858548613656132192e-02 -9.717765551771234689e-02 -1.944101243159256920e-01 -4.871638592958000835e-01
6.034346285113067587e+00 -9.833991060314784677e-03 -1.966801402771039056e-02 -4.917059460620177430e-02 -9.834520434399429689e-02 -1.967231108478450508e-01 -4.924444638350952141e-01
6.096556040629697470e+00 -9.913051463635386140e-03 -1.982611322965096082e-02 -4.956546286893370040e-02 -9.913220406821608710e-02 -1.982744228160059630e-01 -4.958066870685066130e-01
6.158765796146326466e+00 -9.953760150225858527e-03 -1.990750870536119391e-02 -4.976856656848838156e-02 -9.953563681525022522e-02 -1.990582860461395376e-01 -4.972432258927617643e-01
6.220975551662956349e+00 -9.955959656788615150e-03 -1.991188577473879465e-02 -4.977912343707300430e-02 -9.955397018986464341e-02 -1.990719086988960440e-01 -4.967545876370001445e-01
