# WT P(E=0.1) P(E=0.2) P(E=0.5) P(E=1.0) P(E=2.0) P(E=5.0)
2.550599976181812334e+00 6.317667135877426399e-02 1.251129556835471612e-01 2.940635700376295625e-01 5.010618753409268322e-01 7.125407909412577734e-01 8.811396627551570937e-01
2.612809731698441773e+00 5.832215749151274664e-02 1.156157076686739477e-01 2.733955839505289309e-01 4.724277392558151045e-01 6.871964076791982068e-01 8.689218843566559602e-01
2.675019487215071212e+00 5.323846381600013528e-02 1.056439227222050053e-01 2.513381828908320959e-01 4.405915029724666310e-01 6.568343170830511779e-01 8.537028356347911018e-01
2.737229242731700651e+00 4.794486041812989763e-02 9.523303530858487354e-02 2.279309481061805587e-01 4.053828432495238943e-01 6.204366170737960484e-01 8.335505754457124272e-01
2.799438998248330535e+00 4.246156525697748069e-02 8.442120191324412048e-02 2.032297023935325797e-01 3.666729580211640083e-01 5.768710870893282161e-01 8.072480966325047413e-01
2.861648753764959974e+00 3.680967543866661001e-02 7.324923878166074431e-02 1.773082087966278975e-01 3.243917719661673638e-01 5.249543473914090042e-01 7.703117970311689211e-01
2.923858509281589413e+00 3.101109011004414551e-02 6.176051291778529573e-02 1.502595154327030225e-01 2.785464193878112171e-01 4.635541694489602738e-01 7.192866584080419567e-01
2.986068264798219296e+00 2.508842507002935832e-02 5.000078381595418620e-02 1.221968241103158215e-01 2.292400407239903459e-01 3.917345789349485075e-01 6.443059313031862523e-01
3.048278020314848735e+00 1.906491940599642360e-02 3.801799485435526649e-02 9.325375944337460643e-02 1.766896166758849807e-01 3.089349773970246349e-01 5.386871607473455725e-01
3.110487775831478174e+00 1.296433467607432596e-02 2.586201491654622001e-02 6.358392246710128926e-02 1.212412238199811892e-01 2.151773000550376014e-01 3.895252019366909346e-01
3.172697531348107614e+00 6.810847368380775618e-03 1.358433257853843695e-02 3.335963042525574851e-02 6.338071103763175118e-02 1.112876970111437158e-01 1.943605656210624644e-01
3.234907286864737497e+00 6.289355673739351147e-04 1.237707033865106249e-03 2.769774368557303187e-03 3.737367409343080385e-03 -8.756862893273834264e-04 -4.803243256137784689e-02
3.297117042381366936e+00 -5.556739061977700525e-03 -1.112421825536739212e-02 -2.798323014529508629e-02 -5.692227274882363797e-02 -1.182158478994395079e-01 -3.165127477112060217e-01
3.359326797897996375e+00 -1.172145270704794823e-02 -2.344733149190338789e-02 -5.868736639771734986e-02 -1.177136167884692275e-01 -2.362713466058927181e-01 -5.693441939741598068e-01
3.421536553414625814e+00 -1.784054287050965831e-02 -3.567748888468903756e-02 -8.912571118854661911e-02 -1.776691169485477562e-01 -3.493354325163414154e-01 -7.279800916291471191e-01
3.483746308931255697e+00 -2.388953239312281013e-02 -4.776096104844014534e-02 -1.190817201936202191e-01 -2.357909700728029745e-01 -4.511310663910063079e-01 -7.930804932199780888e-01
3.545956064447885137e+00 -2.984425252534177175e-02 -5.964487834265499305e-02 -1.483448447797018344e-01 -2.911201389319975075e-01 -5.363837139557520173e-01 -8.266997426223068324e-01
3.608165819964514576e+00 -3.568096354126025493e-02 -7.127766373845015324e-02 -1.767161526979596775e-01 -3.428153955062313019e-01 -6.029399685156258126e-01 -8.497100978114744407e-01
3.670375575481144459e+00 -4.137647143886979267e-02 -8.260944203186144918e-02 -2.040135802238747242e-01 -3.902297700449146034e-01 -6.526655259981828383e-01 -8.666099384664598393e-01
3.732585330997773898e+00 -4.690823936578782105e-02 -9.359241498886337884e-02 -2.300764353496053960e-01 -4.329669238925339947e-01 -6.897392174164505008e-01 -8.795521885115911154e-01
3.794795086514403337e+00 -5.225449254614119438e-02 -1.041811932876214042e-01 -2.547688103562031903e-01 -4.709007818697114600e-01 -7.181101544525072544e-01 -8.897756112046899535e-01
3.857004842031032776e+00 -5.739431565713280781e-02 -1.143330778564521644e-01 -2.779816496821076455e-01 -5.041510192056167794e-01 -7.404643713873102495e-01 -8.979891146686391767e-01
3.919214597547662660e+00 -6.230774180610509916e-02 -1.240082852958511728e-01 -2.996333472587895952e-01 -5.330220146847968188e-01 -7.584649429388736763e-01 -9.047145564900956893e-01
3.981424353064292099e+00 -6.697583248251336163e-02 -1.331701143963367195e-01 -3.196688977603266424e-01 -5.579253648703450530e-01 -7.731776973459245639e-01 -9.102600667803941725e-01
4.043634108580921982e+00 -7.138074809528306697e-02 -1.417850531794669633e-01 -3.380577728399010162e-01 -5.793083165807343393e-01 -7.853259399587980694e-01 -9.148851363927935632e-01
4.105843864097550977e+00 -7.550580894494179907e-02 -1.498228282509697917e-01 -3.547908100745646442e-01 -5.976023904718608115e-01 -7.954214089432981583e-01 -9.187461134890583248e-01
4.168053619614180860e+00 -7.933554671251202839e-02 -1.572564004243764690e-01 -3.698764694047504964e-01 -6.131949888388660286e-01 -8.038363625223511333e-01 -9.219845879596586524e-01
4.230263375130810743e+00 -8.285574676454299237e-02 -1.640619124332289014e-01 -3.833368219904118579e-01 -6.264189210852635359e-01 -8.108471955824654298e-01 -9.246883929167074578e-01
4.292473130647439739e+00 -8.605348176804339388e-02 -1.702185960122100938e-01 -3.952035958395260229e-01 -6.375525796370863363e-01 -8.166620799035896328e-01 -9.269383886139265227e-01
4.354682886164069622e+00 -8.891713727398539713e-02 -1.757086466405501646e-01 -4.055145277460666109e-01 -6.468249349359981304e-01 -8.214393366093112325e-01 -9.287875256124663581e-01
4.416892641680698617e+00 -9.143643005835898341e-02 -1.805170747901274353e-01 -4.143101824465417748e-01 -6.544218909941877937e-01 -8.252997251741266416e-01 -9.302817244023595666e-01
4.479102397197328500e+00 -9.360242010247608879e-02 -1.846315426251880498e-01 -4.216313156897171788e-01 -6.604923826319120117e-01 -8.283350834767870818e-01 -9.314543885291426406e-01
4.541312152713958383e+00 -9.540751714759919400e-02 -1.880421948080474859e-01 -4.275167901950023830e-01 -6.651536291649711163e-01 -8.306142028596924520e-01 -9.323290211383932213e-01
4.603521908230587378e+00 -9.684548277317572840e-02 -1.907414914422276009e-01 -4.320020072680185175e-01 -6.684954252446997369e-01 -8.321870564350853927e-01 -9.329270013189108202e-01
4.665731663747217262e+00 -9.791142892474982706e-02 -1.927240503082608414e-01 -4.351177914579651418e-01 -6.705835238010207089e-01 -8.330875805798951816e-01 -9.332555191727914812e-01
4.727941419263847145e+00 -9.860181375977813967e-02 -1.939865044963706986e-01 -4.368896570286056602e-01 -6.714622172716618875e-01 -8.333356411796168928e-01 -9.333276652469173484e-01
4.790151174780476140e+00 -9.891443559115667417e-02 -1.945273803871602758e-01 -4.373373879720171553e-01 -6.711562287513320735e-01 -8.329380791085707614e-01 -9.331367812251603056e-01
4.852360930297106023e+00 -9.884842559396569972e-02 -1.943469997385522952e-01 -4.364748729830537632e-01 -6.696720147870778295e-01 -8.318892512987883237e-01 -9.326892672413001906e-01
4.914570685813735906e+00 -9.840423980611893995e-02 -1.934474084530616589e-01 -4.343101494829035847e-01 -6.669985683530348375e-01 -8.301708333078396951e-01 -9.319644867926137888e-01
4.976780441330364901e+00 -9.758365080366095123e-02 -1.918323334586976570e-01 -4.308456239071201677e-01 -6.631077996457002133e-01 -8.277511892957610806e-01 -9.309621972603130402e-01
5.038990196846994785e+00 -9.638973927218237592e-02 -1.895071680607279541e-01 -4.260784475655834402e-01 -6.579545667425669153e-01 -8.245839690712909453e-01 -9.296451040467206273e-01
5.101199952363624668e+00 -9.482688553268353582e-02 -1.864789851209125437e-01 -4.200010376755217711e-01 -6.514764295843222808e-01 -8.206061496658814125e-01 -9.280047607317322145e-01
5.163409707880253663e+00 -9.290076091859236773e-02 -1.827565764981418650e-01 -4.126017413374477583e-01 -6.435932103001695825e-01 -8.157350670829821571e-01 -9.259810965406465311e-01
5.225619463396883546e+00 -9.061831874553538668e-02 -1.783505163375067593e-01 -4.038656461565340305e-01 -6.342064614520264154e-01 -8.098645672489201974e-01 -9.235535373289561756e-01
5.287829218913512541e+00 -8.798778447175202577e-02 -1.732732450196554641e-01 -3.937755448708380457e-01 -6.231989718933502731e-01 -8.028596683395553546e-01 -9.206273405938057985e-01
5.350038974430142424e+00 -8.501864451873639150e-02 -1.675391698752590197e-01 -3.823130626944629684e-01 -6.104344775241192789e-01 -7.945497578465068322e-01 -9.171615162075161809e-01
5.412248729946772308e+00 -8.172163311306056277e-02 -1.611647781300900306e-01 -3.694599550548138822e-01 -5.957577898817986162e-01 -7.847195399134654359e-01 -9.130035998258156926e-01
5.474458485463401303e+00 -7.810871642444802698e-02 -1.541687569779641998e-01 -3.551995799202837256e-01 -5.789956057657270616e-01 -7.730977253457234077e-01 -9.080746515471395108e-01
5.536668240980031186e+00 -7.419307321520118848e-02 -1.465721151903642827e-01 -3.395185429156012957e-01 -5.599583096991269660e-01 -7.593426905964631990e-01 -9.021175330053017305e-01
5.598877996496661069e+00 -6.998907118431493823e-02 -1.383983002766701609e-01 -3.224085049032362482e-01 -5.384431186304000638e-01 -7.430255666628020617e-01 -8.949760222455344083e-01
5.661087752013290064e+00 -6.551223818789340958e-02 -1.296733049263058823e-01 -3.038681307726313618e-01 -5.142389328395972070e-01 -7.236109224512781157e-01 -8.861846956894170457e-01
5.723297507529919947e+00 -6.077922754681441830e-02 -1.204257563163620703e-01 -2.839051450763604989e-01 -4.871332353478161070e-01 -7.004375915844286427e-01 -8.754135296327375526e-01
5.785507263046549831e+00 -5.580777671347903618e-02 -1.106869818803603855e-01 -2.625384453200247381e-01 -4.569213124265719683e-01 -6.727030440316527082e-01 -8.617357909860298149e-01
5.847717018563178826e+00 -5.061665866118755103e-02 -1.004910453314340063e-01 -2.398002077935572351e-01 -4.234179427747826741e-01 -6.394585591553273440e-01 -8.443837575356979430e-01
5.909926774079808709e+00 -4.522562548114983372e-02 -8.987474713988599651e-02 -2.157379046815881551e-01 -3.864715223276643519e-01 -5.996235800624245549e-01 -8.212855597431996113e-01
5.972136529596438592e+00 -3.965534382038882893e-02 -7.887758430027246026e-02 -1.904161358754452027e-01 -3.459803628148435117e-01 -5.520300938638476040e-01 -7.904583625626099286e-01
6.034346285113067587e+00 -3.392732196603631678e-02 -6.754166509849389433e-02 -1.639181657016104965e-01 -3.019106376137995484e-01 -4.955047262765883143e-01 -7.468653382831139664e-01
6.096556040629697470e+00 -2.806382857269806505e-02 -5.591157570664687798e-02 -1.363470451651069004e-01 -2.543151609672505420e-01 -4.289929656162211336e-01 -6.854796690828064420e-01
6.158765796146326466e+00 -2.208780323455807396e-02 -4.403419678109009305e-02 -1.078261959892268390e-01 -2.033518832008545663e-01 -3.517220989987386304e-01 -5.958600473559858557e-01
6.220975551662956349e+00 -1.602275931631155087e-02 -3.195846979081962136e-02 -7.849933564310421219e-02 -1.493006604546766036e-01 -2.633958026847950662e-01 -4.701231888975525575e-01
